service,category,code
S3,issue,AWS_S3_MRAP_CREATE_ISSUE
S3,issue,AWS_S3_MRAP_DELETE_ISSUE
S3,issue,AWS_S3_MRAP_UPDATE_POLICY_ISSUE
S3,accountNotification,AWS_S3_OPEN_ACCESS_BUCKET_NOTIFICATION
S3,issue,AWS_S3_OPERATIONAL_ISSUE
S3,accountNotification,AWS_S3_OPERATIONAL_NOTIFICATION
S3_OUTPOSTS,issue,AWS_S3_OUTPOSTS_OPERATIONAL_ISSUE
S3_OUTPOSTS,accountNotification,AWS_S3_OUTPOSTS_OPERATIONAL_NOTIFICATION
S3,issue,AWS_S3_PRIVATELINK_AVAILABILITY_ISSUE
S3,issue,AWS_S3_PRIVATELINK_LATENCY_ISSUE
S3,issue,AWS_S3_PRIVATELINK_PROVISIONING_TIME_ISSUE
S3,issue,AWS_S3_REPLICATION_CLOUDWATCH_DELAYS
S3,issue,AWS_S3_REPLICATION_TIME_CONTROL_DELAYS
S3_REPLICATION_TIME_CONTROL,issue,AWS_S3_REPLICATION_TIME_CONTROL_OPERATIONAL_ISSUE
S3_REPLICATION_TIME_CONTROL,accountNotification,AWS_S3_REPLICATION_TIME_CONTROL_OPERATIONAL_NOTIFICATION
S3,accountNotification,AWS_S3_SECURITY_NOTIFICATION
SAGEMAKER,issue,AWS_SAGEMAKER_ANALYTICS_WORKFLOW_FAULT_ISSUE
SAGEMAKER,issue,AWS_SAGEMAKER_API_FAULT
SAGEMAKER,issue,AWS_SAGEMAKER_API_LATENCY
SAGEMAKER,issue,AWS_SAGEMAKER_ASSETS_WORKFLOW_ISSUE
SAGEMAKER,issue,AWS_SAGEMAKER_BATCH_METRIC_API_ISSUE
SAGEMAKER,issue,AWS_SAGEMAKER_CANVAS_DATA_PLANE_AVAILABILITY_ISSUE
SAGEMAKER,issue,AWS_SAGEMAKER_CRESCENDO_API_ISSUE
SAGEMAKER,issue,AWS_SAGEMAKER_CRESCENDO_WORKFLOW_FAULTS
SAGEMAKER,issue,AWS_SAGEMAKER_CRESCENDO_WORKFLOW_LATENCY
SAGEMAKER,accountNotification,AWS_SAGEMAKER_GROUNDTRUTH_CUSTOMER_ENGAGEMENT
SAGEMAKER,issue,AWS_SAGEMAKER_HOSTING_CONTROLPLANE_WORKFLOW_LATENCY_ISSUE
SAGEMAKER,issue,AWS_SAGEMAKER_HPO_WORKFLOW_FAULT
SAGEMAKER,issue,AWS_SAGEMAKER_HYPERPOD_API_ISSUE
SAGEMAKER,issue,AWS_SAGEMAKER_HYPERPOD_WORKFLOW_FAULTS
SAGEMAKER,issue,AWS_SAGEMAKER_HYPERPOD_WORKFLOW_LATENCY
SAGEMAKER,issue,AWS_SAGEMAKER_INFERENCE_RECOMMENDER_API_ISSUE
SAGEMAKER,accountNotification,AWS_SAGEMAKER_MAINTENANCE_REPORT
SAGEMAKER,accountNotification,AWS_SAGEMAKER_MAINTENANCE_REPORT_RSTUDIO
SAGEMAKER,issue,AWS_SAGEMAKER_MLFLOW_API_ISSUE
SAGEMAKER,issue,AWS_SAGEMAKER_MODELCARDS_WORKFLOW_ISSUE
SAGEMAKER,scheduledChange,AWS_SAGEMAKER_NOTEBOOKS_UPCOMING_MAINTENANCE
SAGEMAKER,scheduledChange,AWS_SAGEMAKER_NOTEBOOK_INSTANCE_RETIREMENT
SAGEMAKER,issue,AWS_SAGEMAKER_OPERATIONAL_ISSUE
SAGEMAKER,accountNotification,AWS_SAGEMAKER_OPERATIONAL_NOTIFICATION
SAGEMAKER,issue,AWS_SAGEMAKER_PIPELINES_API_ISSUE
SAGEMAKER,scheduledChange,AWS_SAGEMAKER_PLANNED_LIFECYCLE_EVENT
SAGEMAKER,scheduledChange,AWS_SAGEMAKER_SCHEDULED_MAINTENANCE
SAGEMAKER,accountNotification,AWS_SAGEMAKER_SECURITY_NOTIFICATION
SAGEMAKER,issue,AWS_SAGEMAKER_STUDIO_KERNEL_ISSUE
SAGEMAKER,scheduledChange,AWS_SAGEMAKER_UPCOMING_MAINTENANCE
SAGEMAKER,scheduledChange,AWS_SAGEMAKER_UPCOMING_MAINTENANCE_RSTUDIO_PHASE_1
SDB,issue,AWS_SDB_API_ISSUE
SDB,issue,AWS_SDB_OPERATIONAL_ISSUE
SDB,accountNotification,AWS_SDB_OPERATIONAL_NOTIFICATION
SDK,accountNotification,AWS_SDK_SECURITY_NOTIFICATION
SECRETSMANAGER,issue,AWS_SECRETSMANAGER_CONSOLE_ISSUE
SECRETSMANAGER,accountNotification,AWS_SECRETSMANAGER_CUSTOMER_ENGAGEMENT
SECRETSMANAGER,issue,AWS_SECRETSMANAGER_LISTSECRETS_API_LATENCY
SECRETSMANAGER,issue,AWS_SECRETSMANAGER_OPERATIONAL_ISSUE
SECRETSMANAGER,accountNotification,AWS_SECRETSMANAGER_OPERATIONAL_NOTIFICATION
SECRETSMANAGER,issue,AWS_SECRETSMANAGER_RDS_MANAGED_SECRET_ROTATION_ISSUE
SECRETSMANAGER,accountNotification,AWS_SECRETSMANAGER_SECURITY_NOTIFICATION
SECURITYHUB,accountNotification,AWS_SECURITYHUB_MEMBER_LIMIT_REACHED
SECURITYHUB,accountNotification,AWS_SECURITYHUB_NOTIFICATION
SECURITYHUB,issue,AWS_SECURITYHUB_OPERATIONAL_ISSUE
SECURITYHUB,accountNotification,AWS_SECURITYHUB_OPERATIONAL_NOTIFICATION
SECURITYHUB,accountNotification,AWS_SECURITYHUB_SECURITY_NOTIFICATION
SECURITYHUB,accountNotification,AWS_SECURITYHUB_SERVICE_ENABLEMENT_FAILURE
SECURITYLAKE,accountNotification,AWS_SECURITYLAKE_BUCKET_INACCESSIBLE
SECURITYLAKE,issue,AWS_SECURITYLAKE_OPERATIONAL_ISSUE
SECURITYLAKE,accountNotification,AWS_SECURITYLAKE_OPERATIONAL_NOTIFICATION
SECURITYLAKE,accountNotification,AWS_SECURITYLAKE_SECURITY_NOTIFICATION
SECURITY_IR,issue,AWS_SECURITY_IR_OPERATIONAL_ISSUE
SECURITY_IR,accountNotification,AWS_SECURITY_IR_OPERATIONAL_NOTIFICATION
SECURITY_IR,scheduledChange,AWS_SECURITY_IR_PLANNED_LIFECYCLE_EVENT
SECURITY_IR,accountNotification,AWS_SECURITY_IR_SECURITY_NOTIFICATION
SECURITY,accountNotification,AWS_SECURITY_NOTIFICATION
SECURITY,scheduledChange,AWS_SECURITY_PLANNED_LIFECYCLE_EVENT
SECURITY,accountNotification,AWS_SECURITY_TLS_DEPRECATION_NOTIFICATION
SECURITY,accountNotification,AWS_SECURITY_TLS_DEPRECATION_NOTIFICATION_REMINDER
SERVERLESSREPO,issue,AWS_SERVERLESSREPO_OPERATIONAL_ISSUE
SERVERLESSREPO,accountNotification,AWS_SERVERLESSREPO_OPERATIONAL_NOTIFICATION
SERVERLESSREPO,accountNotification,AWS_SERVERLESSREPO_SECURITY_NOTIFICATION
SERVICECATALOG,issue,AWS_SERVICECATALOG_API_ISSUE
SERVICECATALOG,issue,AWS_SERVICECATALOG_OPERATIONAL_ISSUE
SERVICECATALOG,accountNotification,AWS_SERVICECATALOG_OPERATIONAL_NOTIFICATION
SIGNIN,accountNotification,AWS_SIGNIN_OPERATIONAL_NOTIFICATION
SIGNIN,accountNotification,AWS_SIGNIN_SECURITY_NOTIFICATION
SIMSPACEWEAVER,issue,AWS_SIMSPACEWEAVER_OPERATIONAL_ISSUE
SIMSPACEWEAVER,accountNotification,AWS_SIMSPACEWEAVER_OPERATIONAL_NOTIFICATION
SMS,accountNotification,AWS_SMS_OPERATIONAL_NOTIFICATION
SNOWBALL,accountNotification,AWS_SNOWBALL_CUSTOMER_ENGAGEMENT
SNOWBALL,accountNotification,AWS_SNOWBALL_DELAY_IN_TRANSIT
SNOWBALL,accountNotification,AWS_SNOWBALL_IN_TRANSIT_TO_AWS
SNOWBALL,accountNotification,AWS_SNOWBALL_LCS
SNOWBALL,accountNotification,AWS_SNOWBALL_LTP_NON_RENEW_10_DAYS
SNOWBALL,accountNotification,AWS_SNOWBALL_LTP_NON_RENEW_30_DAYS
SNOWBALL,accountNotification,AWS_SNOWBALL_LTP_RENEW_10_DAYS
SNOWBALL,accountNotification,AWS_SNOWBALL_LTP_RENEW_30_DAYS
SNOWBALL,accountNotification,AWS_SNOWBALL_LTP_RENEW_60_DAYS
SNOWBALL,accountNotification,AWS_SNOWBALL_LTP_RENEW_LAST_DAY
SNOWBALL,accountNotification,AWS_SNOWBALL_LTP_RENEW_NO_JOB
SNOWBALL,issue,AWS_SNOWBALL_OPERATIONAL_ISSUE
SNOWBALL,accountNotification,AWS_SNOWBALL_OPERATIONAL_NOTIFICATION
SNOWBALL,accountNotification,AWS_SNOWBALL_PENDING_CARRIER
SNOWBALL,scheduledChange,AWS_SNOWBALL_PLANNED_LIFECYCLE_EVENT
SNOWBALL,accountNotification,AWS_SNOWBALL_SECURITY_NOTIFICATION
SNOWBALL,accountNotification,AWS_SNOWBALL_SOFTWARE_UPDATE_AVAILABLE
